workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,distanceKM,distanceM,reps,rpm,time-per-500,calories,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Curl,10,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Curl,12,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Curl,11,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Curl,10,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Curl,10,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Curl,5,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Reverse Dumbbell Flyes,5,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Reverse Dumbbell Flyes,5,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Shrug,20,,,,,,30,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Shrug,25,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Shrug,25,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Drop it like it’s cold,1702066937007,1702068001637,Dumbbell Shrug,25,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Barbell Row,15,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Barbell Row,35,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Barbell Row,35,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Barbell Row,35,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Barbell Row,35,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Barbell Curl,20,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Barbell Curl,25,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Barbell Curl,25,,,,,,11,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Barbell Curl,27,,,,,,8,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Barbell Curl,27,,,,,,7,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Barbell Curl,25,,,,,,7,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Overhead Press,20,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Overhead Press,25,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Overhead Press,30,,,,,,12,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Overhead Press,30,,,,,,11,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Jingle Back Rock,1701980042646,1701981214029,Overhead Press,25,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Pause Squat,20,,,,,,30,,,,,false,false,false,,"Use 20, 40 or 60 kg (45, 90 or 135 lb)",,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Barbell Row,20,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Barbell Row,30,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Barbell Row,35,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Barbell Row,35,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Deadlift,65,,,,,,7,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Deadlift,85,,,,,,2,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Deadlift,95,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Deadlift,105,,,,,,1,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Deadlift,65,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Goblet Squat,15,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Goblet Squat,20,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Goblet Squat,25,,,,,,5,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Goblet Squat,20,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: When you met Sally,1701895761248,1701897311146,Dumbbell Shrug,25,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Snatch,20,,,,,,1,,,,,false,false,false,,Do as many sets as you need to find your heaviest possible single for the day,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Push-Up,,74.6,0,,,,30,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Push-Up,,74.6,0,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Push-Up,,74.6,0,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Push-Up,,74.6,0,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Bench Dip,,74.6,0,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Bench Dip,,74.6,0,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Bench Dip,,74.6,0,,,,25,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Reverse Dumbbell Flyes,5,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Reverse Dumbbell Flyes,5,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Reverse Dumbbell Flyes,5,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Kettlebell Swing,24,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Kettlebell Swing,24,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Dumbbell Standing Triceps Extension,5,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Dumbbell Standing Triceps Extension,5,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Dumbbell Shrug,15,,,,,,40,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Dumbbell Shrug,20,,,,,,30,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Snatch the stolen gifts away from the Grinch,1701805328610,1701806780260,Barbell Row,20,,,,,,15,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Overhead Press,40,,,,,,0,,,,,false,true,false,,Use 20 or 40 kg (45 or 90 lb) and please add as many warm-up sets as you need to get ready for this AMRAP,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Overhead Press,17.5,,,,,,15,,,,,false,true,false,,,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Overhead Press,20,,,,,,10,,,,,false,true,false,,,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Overhead Press,20,,,,,,30,,,,,false,true,false,,,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Overhead Press,20,,,,,,15,,,,,false,true,false,,,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Dumbbell Shoulder Press,5,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Dumbbell Shoulder Press,10,,,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Dumbbell Shrug,15,,,,,,25,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Dumbbell Shrug,20,,,,,,20,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Dumbbell Shrug,20,,,,,,25,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Kettlebell Swing,24,,,,,,40,,,,,true,false,false,,,,,,,
StrengthLog Advent Calendar 2023: O holy press!,1701720064728,1701721242351,Kettlebell Swing,24,,,,,,10,,,,,true,false,false,,,,,,,
StrengthLog Advent Calendar 2023: Crunch the holiday numbers,1701609583672,1701609592860,Crunch,,74.6,0,,,,50,,,,,false,false,false,,Complete 50 reps as fast as you can (spread them out over more sets if you want),,,,,
StrengthLog Advent Calendar 2023: Give your name to Santa +,1701597615500,1701600661113,Lunge (Bodyweight),,74.6,,,,,20,,,,,false,false,false,,,,8,,,
StrengthLog Advent Calendar 2023: Give your name to Santa +,1701597615500,1701600661113,Side Plank,,74.6,0,,,,,,,,00:01:00,false,false,false,,,,8,,,
StrengthLog Advent Calendar 2023: Give your name to Santa +,1701597615500,1701600661113,Side Lunges (Bodyweight),,74.6,,,,,30,,,,,false,false,false,,,,8,,,
StrengthLog Advent Calendar 2023: Give your name to Santa +,1701597615500,1701600661113,Frog Pump,,74.6,,,,,40,,,,,false,false,false,,,,8,,,
StrengthLog Advent Calendar 2023: Give your name to Santa +,1701597615500,1701600661113,Frog Pump,,74.6,,,,,40,,,,,false,false,false,,,,8,,,
StrengthLog Advent Calendar 2023: Give your name to Santa +,1701597615500,1701600661113,Cobra Push-Up,,74.6,,,,,15,,,,,false,false,false,,,,8,,,
StrengthLog Advent Calendar 2023: Give your name to Santa +,1701597615500,1701600661113,Side Lunges (Bodyweight),,74.6,,,,,24,,,,,false,false,false,,,,8,,,
StrengthLog Advent Calendar 2023: Give your name to Santa +,1701597615500,1701600661113,Dumbbell Shoulder Press,10,,,,,,5,,,,,false,false,false,,,,8,,,
StrengthLog Advent Calendar 2023: Give your name to Santa +,1701597615500,1701600661113,Cobra Push-Up,,74.6,,,,,15,,,,,false,false,false,,,,8,,,
StrengthLog Advent Calendar 2023: I’ll be swole for X-mas,1701537322858,1701538335875,Barbell Curl,20,,,,,,21,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: I’ll be swole for X-mas,1701537322858,1701538335875,Barbell Curl,20,,,,,,21,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: I’ll be swole for X-mas,1701537322858,1701538335875,Barbell Curl,20,,,,,,21,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: I’ll be swole for X-mas,1701537322858,1701538335875,Barbell Curl,25,,,,,,14,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: I’ll be swole for X-mas,1701537322858,1701538335875,Barbell Curl,25,,,,,,7,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: I’ll be swole for X-mas,1701537322858,1701538335875,Sit-Up,,74.6,0,,,,50,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: I’ll be swole for X-mas,1701537322858,1701538335875,Sit-Up,,74.6,0,,,,30,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: I’ll be swole for X-mas,1701537322858,1701538335875,Sit-Up,,74.6,10,,,,10,,,,,false,false,false,,,,,,,
StrengthLog Advent Calendar 2023: I’ll be swole for X-mas,1701537322858,1701538335875,Sit-Up,,74.6,5,,,,25,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Deadlift,65,,,,,,5,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Deadlift,70,,,,,,5,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Goblet Squat,24,,,,,,15,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Goblet Squat,24,,,,,,10,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Goblet Squat,20,,,,,,15,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Goblet Squat,20,,,,,,20,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Goblet Squat,24,,,,,,10,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Dumbbell Row,12,,,,,,15,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Dumbbell Row,15,,,,,,10,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Dumbbell Row,20,,,,,,10,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Dumbbell Row,20,,,,,,15,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Dumbbell Row,24,,,,,,10,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Dumbbell Shrug,20,,,,,,30,,,,,false,false,false,,,,,,,
"Onsdag lunch: rygg, rumpa, axlar etc.",1701256401634,1701257677421,Dumbbell Shrug,20,,,,,,30,,,,,false,false,false,,,,,,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Push-Up,,74.6,0,,,,25,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Push-Up,,74.6,0,,,,20,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Push-Up,,74.6,0,,,,15,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Push-Up,,74.6,0,,,,10,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Push-Up,,74.6,0,,,,5,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Reverse Dumbbell Flyes,5,,,,,,10,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Reverse Dumbbell Flyes,5,,,,,,10,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Reverse Dumbbell Flyes,5,,,,,,10,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Reverse Dumbbell Flyes,5,,,,,,10,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Kettlebell Swing,24,,,,,,20,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Kettlebell Swing,24,,,,,,20,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Kettlebell Swing,24,,,,,,20,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Dumbbell Row,12,,,,,,10,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Bench Dip,,74.6,0,,,,20,,,,,false,false,false,,,,,9,,
"Tisdag lunch: axlar, rygg, bröst etc.",1701169755553,1701170934221,Bench Dip,,74.6,0,,,,20,,,,,false,false,false,,,,,9,,
Torsdag lunch: Marklyft & Hantelcurl,1700737334808,1700738194911,Deadlift,25,,,,,,20,,,,,false,false,false,,,,,,,
Torsdag lunch: Marklyft & Hantelcurl,1700737334808,1700738194911,Deadlift,50,,,,,,15,,,,,false,false,false,,,,,,,
Torsdag lunch: Marklyft & Hantelcurl,1700737334808,1700738194911,Deadlift,60,,,,,,10,,,,,false,false,false,,,,,,,
Torsdag lunch: Marklyft & Hantelcurl,1700737334808,1700738194911,Deadlift,60,,,,,,10,,,,,false,false,false,,,,,,,
Torsdag lunch: Marklyft & Hantelcurl,1700737334808,1700738194911,Dumbbell Curl,12,,,,,,10,,,,,false,false,false,,,,,,,
Torsdag lunch: Marklyft & Hantelcurl,1700737334808,1700738194911,Dumbbell Curl,12,,,,,,10,,,,,false,false,false,,,,,,,
Torsdag lunch: Marklyft & Hantelcurl,1700737334808,1700738194911,Dumbbell Curl,12,,,,,,10,,,,,false,false,false,,,,,,,
"Torsdag kväll: mage, biceps, axlar etc.",1697139814735,1697141316218,Barbell Curl,20,,,,,,15,,,,,false,false,false,,,,,,,
"Torsdag kväll: mage, biceps, axlar etc.",1697139814735,1697141316218,Barbell Curl,25,,,,,,10,,,,,false,false,false,,,,,,,
"Torsdag kväll: mage, biceps, axlar etc.",1697139814735,1697141316218,Barbell Curl,30,,,,,,5,,,,,false,false,false,,,,,,,
