Name,Category,Calories,Protein,Fat,Carbs,Fiber,Sugar,AddedSugar,WholeGrains,SaturatedFat,MonounsaturatedFat,PolyunsaturatedFat,Cholesterol,VitaminD,VitaminB12,Iron,Zinc,Calcium,Omega3,Omega6,IsVegan
Snabbkaffe koffeinfritt drickf.,Dryck,2,0.2,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True
Tepulver,Dryck,309,11.7,0.4,61.8,3.7,0.0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,4.0,3.2,55,0.1,0.0,True
Te bryggt,Dryck,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True
Örtte drickf.,Dryck,1,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,True
Nyponte drickf. m. svarta vinbär,Dryck,3,0.0,0.0,0.7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True
Ättiksprit ättiksyra 12%,Smaksättare,49,0.0,0.0,12.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True
Vinäger ättiksyra 7%,Smaksättare,30,0.4,0.0,7.0,0.0,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,15,0.0,0.0,True
Äppelcidervinäger ättiksyra 7%,Smaksättare,30,0.4,0.0,7.0,0.0,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,9,0.0,0.0,True
Chilisås tomat,Smaksättare,81,1.5,0.5,16.7,1.2,14.8,12,0,0.1,0.1,0.2,0.0,0.0,0.0,1.3,0.2,13,0.0,0.2,True
Ketchup,Smaksättare,91,1.0,0.5,18.5,3.9,19.4,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,13,0.0,0.0,True
Engelsk brown sauce HP-sås,Smaksättare,107,1.1,0.0,25.2,0.0,1.6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.2,43,0.0,0.0,True
Grillsås,Smaksättare,100,1.5,6.9,8.0,0.0,1.6,1,0,0.9,1.6,4.1,0.0,0.0,0.0,0.8,0.2,21,0.7,3.5,True
Senap svensk,Smaksättare,173,4.5,6.8,23.1,0.0,10.8,11,0,0.4,4.4,1.7,0.0,0.0,0.0,1.7,1.0,98,0.7,0.9,True
Senap fransk,Smaksättare,93,6.0,5.0,5.3,1.7,0.9,0,0,0.2,3.2,1.2,0.0,0.0,0.0,2.6,0.7,500,0.5,0.6,True
Sötsur sås,Rätter,96,0.2,0.0,23.3,0.0,11.6,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13,0.0,0.0,True
Salt m. jod,Smaksättare,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,150,0.0,0.0,True
Salt mineralsalt,Smaksättare,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,43,0.0,0.0,True
Salt havssalt u. jod,Smaksättare,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,51,0.0,0.0,True
Salt örtsalt,Smaksättare,18,0.9,0.1,2.7,1.3,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.2,115,0.1,0.0,True
Jäst färsk,Övrigt,110,12.1,0.4,14.1,0.0,4.4,0,0,0.0,0.3,0.0,0.0,0.0,0.0,4.9,4.5,13,0.0,0.0,True
Jäst torkad,Övrigt,360,37.0,1.6,48.1,0.0,4.4,0,0,0.2,1.4,0.0,0.0,0.0,0.0,16.1,13.5,44,0.0,0.0,True
Bakpulver,Övrigt,174,0.1,0.0,42.4,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,7364,0.0,0.0,True
Béchamelsås m. lättmjölk grädde,Rätter,108,4.3,6.4,8.2,0.2,5.2,0,0,4.2,1.5,0.2,21.4,1.06,0.47,0.1,0.4,140,0.0,0.2,False
Ljus sås m. mjölk,Rätter,109,4.8,5.8,9.3,0.2,5.4,0,0,1.7,2.6,1.1,8.2,1.27,0.51,0.1,0.4,138,0.3,0.9,False
Ljus sås m. buljong grädde,Rätter,101,1.3,8.5,4.9,0.2,0.9,0,0,5.5,2.1,0.3,24.6,0.04,0.13,0.1,0.1,22,0.1,0.2,False
Béchamelsås,Rätter,122,4.3,8.0,8.1,0.1,5.2,0,0,3.0,3.2,1.3,14.0,1.23,0.47,0.1,0.4,138,0.3,1.0,False
Gratängsås u. ost hemlagad,Rätter,121,3.9,8.8,6.5,0.2,2.7,0,0,3.1,3.6,1.4,46.4,0.76,0.37,0.3,0.4,72,0.3,1.1,False
Ljus sås m. grädde,Rätter,105,1.3,9.0,4.9,0.2,0.9,0,0,3.6,3.5,1.3,14.2,0.19,0.13,0.1,0.1,20,0.3,0.9,False
Ostsås,Rätter,154,7.3,10.6,7.3,0.1,4.5,0,0,5.0,3.6,1.2,21.9,1.08,0.64,0.1,0.8,222,0.3,0.9,False
Ostsås m. ädelost,Rätter,164,6.9,12.3,6.6,0.1,4.2,0,0,6.1,4.1,1.4,26.7,1.06,0.54,0.1,0.8,197,0.3,1.1,False
Ostsås till moussaka,Rätter,131,8.8,7.4,7.4,0.2,3.4,0,0,3.7,2.2,0.6,106.7,1.06,0.78,0.5,1.0,168,0.1,0.5,False
Brunsås m. mjölk,Rätter,139,4.5,8.1,11.8,0.2,8.1,3,0,1.8,4.0,1.9,7.3,1.24,0.4,0.2,0.4,122,0.5,1.4,False
Sky,Rätter,29,1.2,2.7,0.0,0.0,0.2,0,0,0.4,1.5,0.7,0.0,0.13,0.0,1.3,0.2,5,0.2,0.6,True
Brunsås m. buljong grädde,Rätter,110,1.3,8.5,7.3,0.2,3.8,3,0,2.2,4.0,1.8,7.0,0.28,0.03,0.2,0.1,13,0.4,1.4,False
Brunsås m. buljong,Rätter,93,1.1,6.5,7.5,0.2,3.8,3,0,0.7,3.7,1.9,0.1,0.3,0.0,0.2,0.1,6,0.5,1.4,False
Currysås hemlagad,Rätter,99,1.4,8.4,4.6,0.2,0.7,0,0,5.2,2.2,0.4,48.9,0.13,0.14,0.2,0.2,18,0.1,0.3,False
Brunsås m. kaffegrädde,Rätter,98,1.3,7.1,7.4,0.2,3.9,3,0,1.3,3.7,1.8,3.1,0.28,0.04,0.2,0.1,15,0.4,1.3,False
Korintsås,Rätter,70,0.8,3.0,9.6,0.6,6.9,2,0,0.3,1.6,0.8,0.0,0.13,0.0,0.3,0.0,8,0.2,0.6,True
Brunsås tillagad pulver m. mjölk vatten,Rätter,56,2.2,2.0,7.1,0.1,2.5,2,0,0.9,0.9,0.1,3.0,0.0,0.07,0.1,0.3,48,0.0,0.1,False
Gräddsås tillagad pulver m. mjölk vatten smör,Rätter,117,2.7,8.4,7.6,0.1,3.3,3,0,4.7,2.8,0.4,18.0,0.0,0.13,0.1,0.3,66,0.0,0.2,False
Tomatsås kryddstark,Rätter,54,1.1,2.6,5.8,1.5,4.8,0,0,0.2,1.5,0.7,0.0,0.0,0.0,0.6,0.2,22,0.2,0.5,True
Dillsås,Rätter,106,1.4,7.8,7.5,0.4,3.7,3,0,3.1,3.0,1.1,12.4,0.16,0.06,0.3,0.2,42,0.3,0.8,False
Äggsås m. persilja,Rätter,110,3.5,8.9,4.1,0.2,0.7,0,0,3.4,3.5,1.3,73.9,0.39,0.35,0.5,0.3,32,0.3,1.0,False
Pesto hemlagad,Rätter,545,10.6,55.0,1.9,4.1,0.9,0,0,10.2,34.1,8.1,19.0,0.0,0.26,1.5,1.9,235,0.7,7.4,False
Pesto m. basilika pinjenötter cashewnötter,Rätter,581,4.2,57.1,12.6,4.1,2.3,0,0,7.9,28.5,18.2,1.1,0.69,0.14,0.9,0.6,125,0.3,17.9,False
Dippmix pulver olika smaker,Rätter,307,11.4,1.1,59.3,5.4,26.3,26,0,0.6,0.3,0.1,18.1,0.1,0.35,1.8,1.1,226,0.0,0.1,False
Sweet chilisås,Smaksättare,207,0.8,2.9,43.4,1.3,43.3,43,0,0.3,0.7,1.2,0.0,0.0,0.0,0.7,0.1,13,0.2,0.9,True
Pastasås m. tomat örtkryddor,Rätter,106,1.9,4.4,13.1,3.0,12.4,12,0,0.3,2.2,1.0,0.0,0.0,0.0,0.7,0.2,21,0.3,0.7,True
Pastasås m. basilika,Rätter,51,1.6,2.1,5.3,2.2,6.2,4,0,0.2,1.2,0.2,0.0,0.0,0.0,0.8,0.3,33,0.0,0.2,True
Sötsur sås m. grönsaker konserv.,Rätter,107,0.4,2.5,20.1,1.0,19.5,17,0,0.4,0.3,1.0,0.0,0.0,0.0,0.2,0.1,9,0.1,0.8,True
Orientalisk sås m. grönsaker konserv.,Rätter,90,1.1,4.8,10.1,1.4,7.0,5,0,1.4,1.0,1.4,0.0,0.0,0.0,0.4,0.2,22,0.0,1.4,True
Teriyakisås,Smaksättare,110,3.2,0.8,22.2,0.0,23.0,23,0,0.1,0.2,0.3,0.0,0.0,0.0,0.7,0.3,8,0.0,0.3,True
Frukostflingor müsli fullkorn m. frukt,"Flingor, frukostflingor, müsli, gröt, välling",374,8.2,4.5,69.9,8.8,12.1,8,56,1.5,0.8,1.0,0.0,0.0,0.0,2.5,1.8,25,0.0,0.9,False
Frukostflingor müsli fullkorn m. bär,"Flingor, frukostflingor, müsli, gröt, välling",366,8.6,3.5,68.9,10.3,7.3,7,71,0.5,0.9,1.1,0.0,0.0,0.14,2.6,1.9,22,0.1,1.0,False
Frukostflingor müsli fullkorn m. socker frukt nötter,"Flingor, frukostflingor, müsli, gröt, välling",455,9.9,17.1,61.2,8.0,20.7,21,57,4.8,8.4,3.2,0.0,0.0,0.2,3.6,2.9,24,0.1,3.1,False
Frukostflingor crunchy fullkorn m. socker russin kokos,"Flingor, frukostflingor, müsli, gröt, välling",450,7.0,16.3,65.5,5.8,25.6,22,61,6.3,6.5,2.8,0.0,0.0,0.0,2.8,1.7,21,0.1,2.7,False
Frukostflingor crunchy naturell m. socker,"Flingor, frukostflingor, müsli, gröt, välling",461,7.4,17.7,64.8,5.7,23.0,22,66,5.3,5.2,2.2,0.0,0.0,0.0,2.6,1.6,19,0.0,2.1,False
Frukostflingor müsli fullkorn m. socker frukt kokos,"Flingor, frukostflingor, müsli, gröt, välling",412,6.5,10.9,67.6,7.6,27.7,21,50,7.6,1.4,1.3,0.0,0.0,0.0,2.4,1.8,24,0.0,1.3,False
Frukostflingor müsli fullkorn m. socker frukt bär,"Flingor, frukostflingor, müsli, gröt, välling",466,7.4,18.4,64.4,5.9,21.8,30,60,7.6,6.9,3.0,0.0,0.0,0.0,3.1,1.7,21,0.1,2.9,False
Frukostflingor müsli flingblandning fullkorn m. frukt nötter  ,"Flingor, frukostflingor, müsli, gröt, välling",378,9.4,6.1,66.1,9.3,12.9,6,66,1.0,3.0,1.8,0.0,0.0,0.0,2.5,1.8,27,0.1,1.7,False
Frukostflingor müsli fullkorn m. frukt banan,"Flingor, frukostflingor, müsli, gröt, välling",381,8.2,7.0,65.2,10.7,9.2,6,80,2.9,1.0,1.2,0.0,0.0,0.0,3.1,2.4,24,0.1,1.1,False
Surimi fisk,"Fisk, skaldjur",105,0.8,0.7,23.5,0.0,3.5,4,0,0.1,0.2,0.2,10.9,0.46,0.37,0.4,0.2,124,0.0,0.1,False
Matlagningsbas fett 15%,Mejeri,155,2.0,15.3,3.0,0.0,1.8,0,0,5.0,6.6,2.9,2.0,0.1,0.04,0.0,0.2,31,0.9,2.0,False
Matlagningsbas fett 7%,Mejeri,89,1.1,7.1,5.4,0.0,1.6,1,0,2.3,3.1,1.4,2.4,0.1,0.06,0.0,0.1,41,0.4,1.0,False
Vispgrädde ersättningsprod. mjölk olja fett 20%,Mejeri,206,2.8,19.7,5.0,0.0,4.3,0,0,16.2,1.7,0.9,2.0,0.13,0.22,0.0,0.3,99,0.3,0.6,False
Kaffegrädde ersättningsprod. mjölk olja fett 10%,Mejeri,118,3.0,9.9,4.4,0.0,4.3,0,0,1.2,5.6,2.6,2.5,0.21,0.11,0.0,0.4,101,0.9,1.8,False
Vaniljvisp fett 12%,Rätter,202,4.4,12.1,19.1,0.0,15.5,10,0,11.4,0.1,0.0,4.2,0.1,0.3,0.0,0.5,159,0.0,0.0,False
Crème fraiche smaksatt fett 13%,Mejeri,156,2.9,13.2,6.7,0.0,4.0,1,0,8.7,3.1,0.5,36.3,0.1,0.18,0.4,0.3,88,0.1,0.4,False
Crème fraiche smaksatt fett 28%,Mejeri,275,2.0,28.1,4.4,0.0,3.2,1,0,18.4,6.8,1.1,80.4,0.1,0.1,0.2,0.2,52,0.2,0.7,False
Mini fraiche fett 5%,Mejeri,84,3.8,5.2,5.7,0.0,3.8,0,0,3.3,1.2,0.2,16.8,0.1,0.33,0.0,0.4,114,0.0,0.1,False
"Filmjölk naturell fett 4,2%",Mejeri,68,3.5,4.1,4.2,0.0,3.6,0,0,2.7,1.0,0.1,16.1,0.1,0.34,0.0,0.4,114,0.0,0.1,False
Vit choklad,Godis,547,5.1,31.2,61.6,0.0,60.2,50,0,19.5,9.4,0.9,16.8,3.14,0.49,0.1,0.6,160,0.0,0.9,False
Mörk choklad kakao ≥ 70%,Godis,572,9.7,37.0,50.7,0.0,22.1,22,0,22.5,11.8,1.1,3.1,0.0,0.0,15.2,2.9,55,0.1,1.1,False
Mörk choklad kakao < 70%,Godis,536,6.3,28.8,63.1,0.0,45.5,46,0,16.5,9.2,1.6,3.8,0.0,0.0,7.9,2.0,44,0.1,1.5,False
Bakchoklad mörk,Godis,556,5.6,32.8,59.8,0.0,47.7,45,0,30.1,1.0,0.3,2.0,0.0,0.0,13.3,1.7,39,0.0,0.2,False
Mjölkchoklad,Godis,535,5.2,30.8,58.1,3.0,56.2,45,0,19.5,9.0,0.8,19.1,1.63,0.44,4.5,1.0,190,0.1,0.8,False
Kebabkött frysvara,Kött,248,14.3,18.6,6.2,0.0,0.6,0,0,8.6,8.3,0.7,63.4,0.15,0.9,1.8,3.0,21,0.1,0.4,False
Ris avorio okokt,"Pasta, ris, gryn",358,6.7,1.3,78.1,1.2,1.0,0,0,0.2,0.4,0.4,0.0,0.0,0.0,0.3,1.1,5,0.0,0.4,True
Lök rostad ,"Grönsaker, baljväxter, svamp",607,6.4,48.5,35.0,4.9,6.2,0,0,13.4,19.4,5.8,0.0,0.0,0.0,1.2,0.9,42,1.1,4.7,False
"Glass glasspinne m. frukt  mjölk fett 5,5%",Glass,166,3.3,5.6,25.5,0.0,20.8,14,0,3.7,1.4,0.2,17.2,0.48,0.33,0.1,0.3,99,0.0,0.1,False
Glass glasspinne fett 10%,Glass,199,4.1,10.2,22.6,0.0,17.4,12,0,6.4,2.6,0.6,24.2,0.16,0.48,0.2,0.4,129,0.1,0.4,False
Bar m. fiber havre vete naturell,"Flingor, frukostflingor, müsli, gröt, välling",446,6.9,20.8,49.9,16.5,22.9,23,0,4.4,7.0,3.6,19.6,0.46,0.0,8.0,1.7,86,0.1,3.6,False
Knäckemacka vete olika fyllningar,Rätter,487,11.7,25.0,52.1,3.6,6.2,4,0,15.7,6.0,2.2,16.0,0.17,0.22,1.1,1.6,183,0.1,2.0,False
Knäckemacka fullkorn råg olika fyllningar,Rätter,471,12.6,24.5,45.9,9.1,3.1,1,82,16.6,5.5,1.3,22.6,0.11,0.34,1.5,2.5,200,0.1,1.1,False
Falafel kikärtskroketter frysvara,Rätter,231,8.1,11.3,21.2,6.1,4.3,0,0,0.9,6.6,3.3,0.0,0.0,0.0,1.8,1.1,91,0.7,2.7,True
Pytt i panna m. sojaprotein veg.,Rätter,127,5.6,3.6,16.3,3.1,1.4,1,0,1.8,1.4,0.2,0.0,0.0,0.0,0.8,0.5,18,0.0,0.2,True
Korv veg. soja- och veteprotein kylvara el. frysvara typ grillkorv,"Quorn, sojaprotein, vegetariska produkter",120,15.3,1.6,8.7,4.5,1.4,0,0,0.2,0.7,0.6,0.0,0.0,0.0,1.7,1.0,48,0.1,0.5,True
Soja- och veteprotein bullar kylvara el. frysvara,"Quorn, sojaprotein, vegetariska produkter",179,16.7,7.3,9.0,5.2,0.3,0,0,0.6,4.0,2.4,3.0,0.42,0.0,2.2,1.1,69,0.3,2.1,False
Sojaprotein färs kylvara el. frysvara,"Quorn, sojaprotein, vegetariska produkter",167,15.2,8.6,4.8,5.3,0.0,0,0,1.0,5.0,2.2,0.0,0.0,0.0,2.5,0.9,110,0.7,1.6,True
Veteprotein grytbitar,"Quorn, sojaprotein, vegetariska produkter",232,27.4,9.1,9.9,0.0,1.7,2,0,1.4,2.2,5.2,0.0,0.0,0.0,8.0,1.1,28,0.2,5.0,True
Matlagningsbas m. soja fett 17%,Mejeri,188,2.9,17.5,5.2,0.0,3.7,4,0,1.8,3.5,8.8,0.0,0.0,0.0,0.3,0.2,11,0.2,8.6,True
Bar müslibar fullkorn m. röd frukt berikad,Godis,393,8.4,4.4,77.9,2.1,34.5,22,10,3.9,0.1,0.2,2.0,0.1,1.24,12.9,0.9,34,0.0,0.2,False
Bar müslibar m. choklad berikad,Godis,398,8.1,6.5,73.2,5.8,34.3,34,9,3.6,2.3,0.3,2.0,0.33,0.78,12.8,1.1,32,0.0,0.3,False
Jordnötssås,Rätter,281,6.3,24.2,8.5,3.5,6.0,4,0,8.3,12.1,2.5,0.0,0.0,0.0,1.0,0.9,33,0.4,2.2,True
Coleslaw hemlagad,Rätter,88,0.9,5.9,6.9,2.0,6.3,1,0,0.8,3.2,1.5,5.1,0.01,0.03,0.3,0.2,33,0.5,1.0,False
Löksås m. grädde,Rätter,151,1.5,11.1,11.1,0.7,8.5,6,0,4.5,4.2,1.5,18.1,0.24,0.14,0.1,0.1,35,0.4,1.1,False
Nudlar äggnudlar kokta m. salt,"Pasta, ris, gryn",130,4.8,1.4,23.5,1.0,0.6,0,0,0.3,0.4,0.4,32.7,0.1,0.12,0.7,0.6,11,0.0,0.4,False
Nässlor stuvade,Rätter,62,4.1,3.7,2.3,2.2,0.9,0,0,2.0,0.8,0.4,9.1,0.11,0.08,2.3,0.3,250,0.3,0.1,False
Kantarell stuvad,Rätter,169,3.5,14.3,6.0,2.2,2.9,0,0,5.2,5.7,2.3,21.0,9.98,0.27,0.4,0.7,79,0.6,1.7,False
Gryta ratatouille veg.,Rätter,51,1.0,2.3,5.8,2.0,5.3,0,0,0.3,1.5,0.2,0.0,0.0,0.0,0.4,0.2,19,0.0,0.2,True
Potatisgratäng m. matlagningsgrädde ost hemlagad,Rätter,143,4.8,7.4,13.4,1.7,2.2,0,0,4.7,1.8,0.2,20.9,0.02,0.3,0.3,0.6,112,0.0,0.1,False
Sjömansbiff,Rätter,97,6.8,2.8,10.4,1.3,0.9,0,0,0.7,1.4,0.5,14.5,0.11,0.17,0.9,1.2,8,0.1,0.4,False
Gryta kreolsk gryta,Rätter,175,10.7,12.5,4.8,0.8,2.6,1,0,6.1,4.5,0.8,46.3,0.26,0.33,1.0,1.1,37,0.1,0.6,False
Flygande Jakob kyckling m. bacon jordnötter banan,Rätter,156,13.9,8.2,6.3,0.6,5.5,2,0,3.5,3.2,0.9,63.9,0.26,0.2,0.5,0.6,20,0.1,0.7,False
Korv prinskorv stekt kött 61%,Korv,283,10.6,25.4,4.0,0.0,0.0,0,0,9.3,12.3,2.6,68.7,0.19,1.16,1.2,1.9,11,0.2,2.0,False
Skinkröra kall,Rätter,141,7.6,11.1,2.7,0.5,2.5,0,0,5.4,3.9,0.9,32.0,0.01,0.14,0.4,0.8,33,0.2,0.7,False
Hamburgare blandfärs stekt,Rätter,260,22.3,19.2,0.0,0.0,0.0,0,0,8.3,8.1,1.6,71.8,0.28,1.01,1.8,4.9,11,0.1,1.3,False
Köttfärssås blandfärs,Rätter,97,6.0,5.9,4.6,1.1,3.7,1,0,2.1,2.7,0.8,15.8,0.14,0.21,0.9,1.2,17,0.1,0.7,False
Nöt färs fett 10% stekt m. salt,Kött,226,25.0,13.9,0.2,0.1,0.0,0,0,6.1,6.3,0.6,73.5,0.09,1.41,2.6,6.2,12,0.1,0.4,False
Nöt el. gris kött stekt,Kött,171,23.5,8.6,0.0,0.0,0.0,0,0,3.7,3.5,0.9,67.0,0.44,0.71,2.0,3.5,9,0.0,0.7,False
Carbonara pastasås,Rätter,290,17.2,24.2,1.7,0.0,0.5,0,0,12.4,8.3,1.7,173.0,0.71,1.24,0.9,2.0,232,0.2,1.3,False
Skagenröra hemlagad,Rätter,161,12.6,11.6,1.9,0.1,0.7,0,0,1.8,6.1,2.9,133.6,0.7,3.42,0.4,1.0,45,0.9,1.8,False
Fisksoppa m. rotfrukter,Rätter,73,6.3,3.2,3.9,0.9,1.8,0,0,1.4,1.0,0.4,21.9,0.52,0.47,0.3,0.3,25,0.1,0.2,False
Tonfiskröra hemlagad,Rätter,182,13.3,13.0,3.0,0.3,1.5,1,0,1.8,7.1,3.3,37.6,2.05,1.33,0.8,0.6,40,1.0,2.1,False
Havregrynsgröt fullkorn fiberhavregryn,"Flingor, frukostflingor, müsli, gröt, välling",68,1.8,1.3,11.2,1.9,0.2,0,16,0.2,0.5,0.6,0.0,0.0,0.0,0.8,0.6,10,0.0,0.5,False
Havregrynsgröt kokt m. mjölk,"Flingor, frukostflingor, müsli, gröt, välling",89,4.1,2.3,12.2,1.0,3.8,0,13,1.0,0.6,0.4,5.9,0.79,0.33,0.5,0.6,104,0.0,0.4,False
Nudlar glasnudlar kokta m. salt,"Pasta, ris, gryn",134,0.1,0.0,32.9,0.2,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,10,0.0,0.0,True
