"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Bench Press (Barbell)",,"",1,"normal",70,7,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Bench Press (Barbell)",,"",2,"normal",70,6,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Shoulder Press (Machine Plates)",,"",0,"normal",80,3,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Shoulder Press (Machine Plates)",,"",1,"normal",60,8,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Shoulder Press (Machine Plates)",,"",2,"normal",60,10,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Chest Press (Machine)",,"",0,"normal",87.5,5,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Chest Press (Machine)",,"",1,"normal",87.5,4,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Chest Press (Machine)",,"",2,"normal",87.5,3,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Triceps Extension (Cable)",,"",0,"normal",15,12,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Triceps Extension (Cable)",,"",1,"normal",15,12,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Triceps Extension (Cable)",,"",2,"normal",15,7,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Triceps Pushdown",,"Rep första och tredje, bara vänster fjärde (halvreps)",0,"normal",17.5,10,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Triceps Pushdown",,"Rep första och tredje, bara vänster fjärde (halvreps)",1,"normal",25,10,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Triceps Pushdown",,"Rep första och tredje, bara vänster fjärde (halvreps)",2,"normal",15,11,,,
"Push 1","9 Sep 2020, 20:40","9 Sep 2020, 21:31","","Triceps Pushdown",,"Rep första och tredje, bara vänster fjärde (halvreps)",3,"normal",7,7,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Squat (Barbell)",,"",0,"normal",70,8,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Squat (Barbell)",,"",1,"normal",70,8,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Squat (Barbell)",,"",2,"normal",70,10,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Lateral Raise (Dumbbell)",,"",0,"normal",6,20,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Lateral Raise (Dumbbell)",,"",1,"normal",6,15,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Lateral Raise (Dumbbell)",,"",2,"normal",6,12,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Lateral Raise (Dumbbell)",,"",3,"normal",6,4,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Leg Press (Machine)",,"Kg viktplattor",0,"normal",80,8,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Leg Press (Machine)",,"Kg viktplattor",1,"normal",100,10,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Leg Press (Machine)",,"Kg viktplattor",2,"normal",120,10,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Leg Extension (Machine)",,"",0,"normal",77.5,6,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Leg Extension (Machine)",,"",1,"normal",77.5,8,,,
"Legs 2","8 Sep 2020, 20:17","9 Sep 2020, 12:21","","Leg Extension (Machine)",,"",2,"normal",77.5,8,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Lat Pulldown (Cable)",,"",0,"normal",60,8,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Deadlift (Barbell)",,"Fail 125, lyfte från marken",0,"normal",80,5,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Deadlift (Barbell)",,"Fail 125, lyfte från marken",1,"normal",100,3,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Deadlift (Barbell)",,"Fail 125, lyfte från marken",2,"normal",110,1,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Deadlift (Barbell)",,"Fail 125, lyfte från marken",3,"normal",110,3,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Lat Pulldown (Cable)",,"Relativt enkelt",0,"normal",60,8,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Lat Pulldown (Cable)",,"Relativt enkelt",1,"normal",60,8,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",65,8,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",65,8,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",65,8,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Face Pull",,"",0,"normal",20,16,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Face Pull",,"",1,"normal",20,13,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Face Pull",,"",2,"normal",17.5,16,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Preacher Curl (Dumbbell)",,"",0,"normal",12.5,5,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Preacher Curl (Dumbbell)",,"",1,"normal",10,10,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Preacher Curl (Dumbbell)",,"",2,"normal",10,6,,,
"Pull","7 Sep 2020, 20:00","7 Sep 2020, 20:54","","Preacher Curl (Dumbbell)",,"",3,"normal",10,7,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Overhead Press (Barbell)",,"",0,"normal",50,5,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Overhead Press (Barbell)",,"",1,"normal",50,5,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Overhead Press (Barbell)",,"",2,"normal",50,5,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Overhead Press (Barbell)",,"",3,"normal",50,5,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Incline Bench Press (Dumbbell)",,"",0,"normal",22.5,8,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Incline Bench Press (Dumbbell)",,"",1,"normal",22.5,9,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Incline Bench Press (Dumbbell)",,"",2,"normal",22.5,10,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Butterfly (Pec Deck)",,"",0,"normal",40,10,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Butterfly (Pec Deck)",,"",1,"normal",50,8,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Butterfly (Pec Deck)",,"",2,"normal",50,10,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Triceps Extension (Cable)",,"",0,"normal",15,11,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Triceps Extension (Cable)",,"",1,"normal",15,11,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Triceps Extension (Cable)",,"",2,"normal",15,11,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Triceps Pushdown",,"Rep",0,"normal",15,10,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Triceps Pushdown",,"Rep",1,"normal",15,10,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Triceps Pushdown",,"Rep",2,"normal",15,14,,,
"Push 2","4 Sep 2020, 22:20","4 Sep 2020, 23:12","","Triceps Pushdown",,"Rep",3,"normal",25,11,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Bent Over Row (Barbell)",,"",0,"normal",70,5,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Bent Over Row (Barbell)",,"",1,"normal",70,5,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Bent Over Row (Barbell)",,"",2,"normal",70,7,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",70,6,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",70,6,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",70,8,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Lat Pulldown (Cable)",,"Straight arm pulldown",0,"normal",15,10,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Lat Pulldown (Cable)",,"Straight arm pulldown",1,"normal",20,10,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Lat Pulldown (Cable)",,"Straight arm pulldown",2,"normal",25,9,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Face Pull",,"",0,"normal",20,18,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Face Pull",,"",1,"normal",20,16,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Face Pull",,"",2,"normal",20,17,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Preacher Curl (Barbell)",,"",0,"normal",20,10,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Preacher Curl (Barbell)",,"",1,"normal",22.5,8,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Preacher Curl (Barbell)",,"",2,"normal",22.5,8,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Preacher Curl (Dumbbell)",,"",0,"normal",8,11,,,
"Pull","2 Sep 2020, 20:26","2 Sep 2020, 21:21","","Hammer Curl (Dumbbell)",,"Endast vänster",0,"normal",8,10,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Chest Press (Machine)",,"",0,"normal",85,5,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Chest Press (Machine)",,"",1,"normal",85,5,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Chest Press (Machine)",,"",2,"normal",85,5,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Overhead Press (Barbell)",,"",0,"normal",40,8,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Overhead Press (Barbell)",,"",1,"normal",40,8,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Overhead Press (Barbell)",,"",2,"normal",40,7,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,9,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,7,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,5,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Triceps Extension (Cable)",,"",0,"normal",17.5,9,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Triceps Extension (Cable)",,"",1,"normal",15,10,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Triceps Extension (Cable)",,"",2,"normal",15,8,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Triceps Pushdown",,"Vänster hand andra och tredje",0,"normal",27.5,6,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Triceps Pushdown",,"Vänster hand andra och tredje",1,"normal",7.5,10,,,
"Push 1","1 Sep 2020, 20:01","1 Sep 2020, 20:47","","Triceps Pushdown",,"Vänster hand andra och tredje",2,"normal",7.5,9,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Squat (Barbell)",,"",0,"normal",87.5,5,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Squat (Barbell)",,"",1,"normal",87.5,6,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Squat (Barbell)",,"",2,"normal",80,5,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Leg Extension (Machine)",,"",0,"normal",75,8,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Leg Extension (Machine)",,"",1,"normal",75,8,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Leg Extension (Machine)",,"",2,"normal",75,8,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Lateral Raise (Dumbbell)",,"",0,"normal",9,13,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Lateral Raise (Dumbbell)",,"",1,"normal",7,15,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Lateral Raise (Dumbbell)",,"",2,"normal",7,12,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Romanian Deadlift (Barbell)",,"",0,"normal",60,12,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Romanian Deadlift (Barbell)",,"",1,"normal",60,12,,,
"Legs 2","31 Aug 2020, 21:17","31 Aug 2020, 22:00","","Romanian Deadlift (Barbell)",,"",2,"normal",60,12,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",65,8,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",65,8,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",65,8,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Deadlift (Barbell)",,"",0,"normal",80,6,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Deadlift (Barbell)",,"",1,"normal",100,5,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Deadlift (Barbell)",,"",2,"normal",110,3,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Face Pull",,"",0,"normal",20,18,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Face Pull",,"",1,"normal",20,16,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Face Pull",,"",2,"normal",20,15,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Hammer Curl (Dumbbell)",,"",0,"normal",15,6,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Hammer Curl (Dumbbell)",,"",1,"normal",15,7,,,
"Pull","30 Aug 2020, 15:42","30 Aug 2020, 16:22","","Bicep Curl (Dumbbell)",,"",0,"normal",15,6,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Seated Shoulder Press (Machine)",,"",0,"normal",45,5,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Seated Shoulder Press (Machine)",,"",1,"normal",50,5,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Shoulder Press (Machine Plates)",,"",0,"normal",40,5,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Shoulder Press (Machine Plates)",,"",1,"normal",80,5,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Shoulder Press (Machine Plates)",,"",2,"normal",80,8,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,8,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,8,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,9,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Bench Press (Barbell)",,"",1,"normal",60,7,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Triceps Extension (Cable)",,"",0,"normal",17.5,8,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Triceps Extension (Cable)",,"",1,"normal",17.5,7,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Triceps Extension (Cable)",,"",2,"normal",17.5,6,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Triceps Pushdown",,"",0,"normal",30,3,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Triceps Pushdown",,"",1,"normal",25,9,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Triceps Pushdown",,"",2,"normal",25,7,,,
"Push 2","27 Aug 2020, 19:50","27 Aug 2020, 20:40","","Overhead Press (Barbell)",,"Triceps helt slut innan",0,"normal",35,12,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Lunge (Dumbbell)",,"",0,"normal",30,6,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Lunge (Dumbbell)",,"",1,"normal",30,6,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Lunge (Dumbbell)",,"",2,"normal",30,8,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Leg Press Horizontal (Machine)",,"",0,"normal",110,5,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Leg Press Horizontal (Machine)",,"",1,"normal",110,5,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Leg Press Horizontal (Machine)",,"",2,"normal",100,8,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Romanian Deadlift (Barbell)",,"Ont i ryggen. Från denna eller benpress?",0,"normal",80,8,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Romanian Deadlift (Barbell)",,"Ont i ryggen. Från denna eller benpress?",1,"normal",80,8,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Romanian Deadlift (Barbell)",,"Ont i ryggen. Från denna eller benpress?",2,"normal",80,8,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Lateral Raise (Dumbbell)",,"Vila innan 2 sista reps",0,"normal",7,18,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Lateral Raise (Dumbbell)",,"Vila innan 2 sista reps",1,"normal",7,12,,,
"Legs 2","26 Aug 2020, 19:18","26 Aug 2020, 19:55","Känner bara baksida lår dagen efter","Lateral Raise (Dumbbell)",,"Vila innan 2 sista reps",2,"normal",7,12,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Bent Over Row (Barbell)",,"",0,"normal",70,5,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Bent Over Row (Barbell)",,"",1,"normal",70,5,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Bent Over Row (Barbell)",,"",2,"normal",70,6,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",65,8,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",65,8,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",65,8,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Face Pull",,"",0,"normal",20,15,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Face Pull",,"",1,"normal",20,15,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Face Pull",,"",2,"normal",20,15,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Bicep Curl (Dumbbell)",,"",0,"normal",8,16,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Bicep Curl (Dumbbell)",,"",1,"normal",8,15,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Hammer Curl (Dumbbell)",,"",0,"normal",8,15,,,
"Pull","25 Aug 2020, 20:23","25 Aug 2020, 20:58","","Hammer Curl (Dumbbell)",,"",1,"normal",8,10,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Chest Press (Machine)",,"Sits näst längst ner",0,"normal",70,5,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Chest Press (Machine)",,"Sits näst längst ner",1,"normal",75,5,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Chest Press (Machine)",,"Sits näst längst ner",2,"normal",80,8,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Incline Bench Press (Dumbbell)",,"",0,"normal",22.5,10,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Incline Bench Press (Dumbbell)",,"",1,"normal",22.5,10,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Incline Bench Press (Dumbbell)",,"",2,"normal",22.5,10,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Overhead Press (Barbell)",,"",0,"normal",35,8,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Overhead Press (Barbell)",,"",1,"normal",35,8,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Overhead Press (Barbell)",,"",2,"normal",35,9,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Triceps Extension (Cable)",,"",0,"normal",15,10,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Triceps Extension (Cable)",,"",1,"normal",15,10,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Triceps Extension (Cable)",,"",2,"normal",15,10,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Triceps Pushdown",,"",0,"normal",27.5,8,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Triceps Pushdown",,"",1,"normal",27.5,8,,,
"Push 1","24 Aug 2020, 20:03","24 Aug 2020, 20:52","","Triceps Pushdown",,"",2,"normal",27.5,8,,,
"Legs 2","21 Aug 2020, 19:58","21 Aug 2020, 20:34","","Squat (Barbell)",,"",0,"normal",80,5,,,
"Legs 2","21 Aug 2020, 19:58","21 Aug 2020, 20:34","","Squat (Barbell)",,"",1,"normal",80,5,,,
"Legs 2","21 Aug 2020, 19:58","21 Aug 2020, 20:34","","Squat (Barbell)",,"",2,"normal",60,12,,,
"Legs 2","21 Aug 2020, 19:58","21 Aug 2020, 20:34","","Leg Extension (Machine)",,"",0,"normal",72.5,8,,,
"Legs 2","21 Aug 2020, 19:58","21 Aug 2020, 20:34","","Leg Extension (Machine)",,"",1,"normal",72.5,8,,,
"Legs 2","21 Aug 2020, 19:58","21 Aug 2020, 20:34","","Leg Extension (Machine)",,"",2,"normal",72.5,7,,,
"Legs 2","21 Aug 2020, 19:58","21 Aug 2020, 20:34","","Lateral Raise (Dumbbell)",,"",0,"normal",8,16,,,
"Legs 2","21 Aug 2020, 19:58","21 Aug 2020, 20:34","","Lateral Raise (Dumbbell)",,"",1,"normal",8,10,,,
"Legs 2","21 Aug 2020, 19:58","21 Aug 2020, 20:34","","Lateral Raise (Dumbbell)",,"",2,"normal",8,10,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Face Pull",,"",0,"normal",20,15,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Face Pull",,"",1,"normal",20,15,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Face Pull",,"",2,"normal",20,20,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",65,8,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",65,8,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",65,8,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Deadlift (Barbell)",,"",0,"normal",80,5,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Deadlift (Barbell)",,"",1,"normal",100,5,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Deadlift (Barbell)",,"",2,"normal",100,8,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Hammer Curl (Dumbbell)",,"",0,"normal",12.5,12,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Hammer Curl (Dumbbell)",,"",1,"normal",12.5,10,,,
"Pull","20 Aug 2020, 19:50","20 Aug 2020, 20:46","","Hammer Curl (Dumbbell)",,"",2,"normal",12.5,7,,,
"Push 2","19 Aug 2020, 19:05","19 Aug 2020, 19:52","","Overhead Press (Barbell)",,"",0,"normal",55,4,,,
"Push 2","19 Aug 2020, 19:05","19 Aug 2020, 19:52","","Overhead Press (Barbell)",,"",1,"normal",50,5,,,
"Push 2","19 Aug 2020, 19:05","19 Aug 2020, 19:52","","Overhead Press (Barbell)",,"",2,"normal",50,6,,,
"Push 2","19 Aug 2020, 19:05","19 Aug 2020, 19:52","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,12,,,
"Push 2","19 Aug 2020, 19:05","19 Aug 2020, 19:52","","Incline Bench Press (Dumbbell)",,"",1,"normal",20,12,,,
"Push 2","19 Aug 2020, 19:05","19 Aug 2020, 19:52","","Incline Bench Press (Dumbbell)",,"",2,"normal",20,10,,,
"Push 2","19 Aug 2020, 19:05","19 Aug 2020, 19:52","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Push 2","19 Aug 2020, 19:05","19 Aug 2020, 19:52","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Push 2","19 Aug 2020, 19:05","19 Aug 2020, 19:52","","Triceps Extension (Cable)",,"",0,"normal",15,10,,,
"Push 2","19 Aug 2020, 19:05","19 Aug 2020, 19:52","","Triceps Extension (Cable)",,"",1,"normal",15,10,,,
